rating,Processor_Series,Core_Count,Clock_Speed_GHz,RAM Size GB,Storage Size GB,battery_capacity,fast_charging_power,Screen_Size,Resolution_Width,Resolution_Height,Refresh_Rate,primary_rear_camera_mp,num_rear_cameras,primary_front_camera_mp,num_front_cameras,Performance_Tier_Encoded,Processor_Brand_Encoded,RAM_Tier_Encoded,Notch_Type_Encoded,Price_Encoded,4G_Encoded,Dual_Sim_Encoded,5G_Encoded,Vo5G_Encoded,NFC_Encoded,IR_Blaster_Encoded,memory_card_support_Encoded,os_name_Encoded,brand_encoded_label,os_version_label,storage_gb
1.0,865,1.0,0.8207547169811318,0.4444444444444444,0.25,0.125,0.15555555555555556,0.755591054313099,0.0,1.0,0.0,0.050505050505050504,0.3333333333333333,0.11864406779661017,0.5,3,2,1,4,1,1,1,1,0,1,0,1,1,45,0,1000.0
0.13793103448275845,25,1.0,0.6132075471698111,0.16666666666666666,0.03125,0.625,0.0,0.7603833865814695,0.0,0.3913043478260869,0.0,0.05555555555555556,0.3333333333333333,0.06779661016949153,0.5,3,3,4,2,0,1,1,0,0,0,0,1,1,51,2,512.0
0.068965517241379,23,1.0,0.6603773584905659,0.16666666666666666,0.03125,0.0,0.0,0.6757188498402555,0.0,0.5434782608695653,0.0,0.05555555555555556,0.3333333333333333,0.2542372881355932,0.5,2,3,4,4,0,1,1,0,0,0,0,1,1,36,21,1000.0
0.96551724137931,778,1.0,0.6603773584905659,0.6666666666666666,0.5,0.5249999999999999,0.48888888888888893,0.7827476038338657,0.0,0.6086956521739131,0.33333333333333337,0.26262626262626265,1.0,0.5254237288135594,0.5,4,2,3,1,1,1,1,1,0,1,0,1,1,13,4,1000.0
0.4137931034482758,35,1.0,0.5660377358490565,0.2222222222222222,0.0625,0.625,0.0,0.76517571884984,0.0,0.39456521739130435,0.0,0.24242424242424243,0.6666666666666666,0.06779661016949153,0.5,2,3,2,2,0,1,1,0,0,0,0,1,1,36,4,1000.0
0.13793103448275845,35,1.0,0.5660377358490565,0.16666666666666666,0.03125,1.0,0.0,0.7587859424920127,0.0,0.3913043478260869,0.0,0.05555555555555556,1.0,0.06779661016949153,0.5,3,3,4,2,0,1,1,0,0,0,0,1,1,39,2,256.0
0.6551724137931032,700,1.0,0.5188679245283019,0.3333333333333333,0.125,0.625,0.13333333333333333,0.7683706070287539,0.0,0.6086956521739131,0.16666666666666663,0.24242424242424243,0.6666666666666666,0.11864406779661017,0.5,2,1,2,2,0,1,1,1,0,0,1,1,1,38,4,512.0
0.5172413793103448,37,1.0,0.5660377358490565,0.2222222222222222,0.0625,0.625,0.14814814814814814,0.7603833865814695,0.0,0.3913043478260869,0.16666666666666663,0.24242424242424243,0.3333333333333333,0.2542372881355932,0.5,1,3,2,1,0,1,1,0,0,0,0,1,1,29,4,1000.0
0.6896551724137931,95,1.0,0.44811320754716966,0.4444444444444444,0.125,0.125,0.24444444444444446,0.7460063897763578,0.0,0.6086956521739131,0.0,0.31313131313131315,1.0,0.2542372881355932,0.5,2,3,1,2,0,1,1,0,0,0,0,1,1,50,2,1000.0
0.5862068965517238,7904,1.0,0.33018867924528295,0.3333333333333333,0.0625,0.125,0.11111111111111112,0.7396166134185302,0.0,0.6108695652173913,0.0,0.23232323232323232,1.0,0.2542372881355932,0.5,3,5,2,2,0,1,1,0,0,0,0,1,1,43,4,1000.0
1.0,8,1.0,0.990566037735849,0.4444444444444444,0.125,0.625,0.888888888888889,0.7827476038338657,0.0,0.6934782608695652,0.33333333333333337,1.0,1.0,0.3220338983050847,0.5,4,2,1,1,1,1,1,1,0,1,1,1,1,51,4,1000.0
0.6896551724137931,3,1.0,0.6132075471698111,0.3333333333333333,0.125,0.625,0.0,0.7683706070287539,0.0,0.6086956521739131,0.16666666666666663,0.24242424242424243,0.0,0.2542372881355932,0.0,3,2,2,2,0,0,1,0,0,0,0,1,1,10,4,1000.0
0.7586206896551722,778,1.0,0.6132075471698111,0.4444444444444444,0.125,0.125,0.48888888888888893,0.7827476038338657,0.0,0.6086956521739131,0.33333333333333337,0.24242424242424243,1.0,1.0,0.5,3,2,1,1,0,1,1,0,0,0,0,1,1,14,4,1000.0
0.896551724137931,800,1.0,0.6132075471698111,0.4444444444444444,0.125,0.125,0.24444444444444446,0.7460063897763578,0.0,0.6086956521739131,0.16666666666666663,0.31313131313131315,1.0,0.728813559322034,0.5,3,1,1,2,0,1,1,1,0,1,0,1,1,50,4,1000.0
0.6896551724137931,210,0.3333333333333333,0.0,0.027777777777777776,0.00390625,0.0,0.0,0.16453674121405742,0.0,0.043478260869565216,0.0,0.0,0.3333333333333333,0.2542372881355932,0.0,2,2,4,4,0,1,1,0,0,0,0,1,1,32,4,1000.0
0.6551724137931032,810,1.0,0.6132075471698111,0.6666666666666666,0.25,0.625,0.24444444444444446,0.76517571884984,0.0,0.6086956521739131,0.16666666666666663,0.23232323232323232,0.6666666666666666,0.11864406779661017,0.5,4,1,3,2,0,1,1,1,0,0,0,1,1,36,4,1000.0
0.0344827586206895,1,0.3333333333333333,0.09433962264150941,0.2222222222222222,0.0625,0.625,0.0,0.8067092651757188,0.0,0.3804347826086957,0.0,0.09090909090909093,0.3333333333333333,0.20338983050847456,0.5,2,2,2,1,0,1,1,0,0,0,0,1,1,15,1,64.0
1.0,8 Gen1,1.0,0.6132075471698111,0.6666666666666666,0.25,0.625,0.0,0.7715654952076676,0.0,0.6983695652173914,1.0,0.0,0.6666666666666666,0.08474576271186442,0.5,4,2,3,1,1,1,1,1,0,1,0,1,1,23,4,1000.0
0.9310344827586206,1200,1.0,0.6132075471698111,0.6666666666666666,0.25,0.375,0.4814814814814815,0.7635782747603832,0.0,0.6086956521739131,0.16666666666666663,0.31313131313131315,0.3333333333333333,0.5254237288135594,0.5,4,1,3,1,1,1,1,1,0,1,0,0,1,36,2,1000.0
0.9310344827586206,870,1.0,0.990566037735849,0.4444444444444444,0.125,0.375,0.4814814814814815,0.7635782747603832,0.0,0.6086956521739131,0.16666666666666663,0.24242424242424243,0.3333333333333333,0.5254237288135594,0.5,4,2,1,1,1,1,1,1,0,1,0,1,1,36,4,1000.0
0.6896551724137931,695,1.0,0.5188679245283019,0.3333333333333333,0.125,0.625,0.24444444444444446,0.7715654952076676,0.0,0.6119565217391305,0.33333333333333337,0.31313131313131315,1.0,0.2542372881355932,0.5,2,2,2,1,0,1,1,1,0,0,0,1,1,39,4,256.0
0.37931034482758585,680,1.0,0.6132075471698111,0.2222222222222222,0.0625,1.0,0.13333333333333333,0.7875399361022364,0.0,0.3913043478260869,0.0,0.24242424242424243,0.6666666666666666,0.06779661016949153,0.5,2,2,2,2,0,1,1,0,0,0,0,1,1,51,2,512.0
0.96551724137931,9000,1.0,0.9198113207547167,0.4444444444444444,0.125,0.2749999999999999,0.32592592592592595,0.803514376996805,0.0,0.6086956521739131,0.33333333333333337,0.24242424242424243,0.0,0.2542372881355932,0.0,4,1,1,1,1,1,0,1,0,1,0,1,1,36,4,1000.0
0.2068965517241379,35,1.0,0.5660377358490565,0.2222222222222222,0.0625,0.625,0.11111111111111112,0.755591054313099,0.0,0.3913043478260869,0.0,0.05555555555555556,0.6666666666666666,0.06779661016949153,0.5,2,3,2,2,0,1,1,0,0,0,0,1,1,43,4,1000.0
0.7586206896551722,15,0.6666666666666667,1.0,0.3333333333333333,0.5,0.0,0.0,0.6916932907348241,0.0,0.6445652173913043,0.0,0.050505050505050504,0.6666666666666666,0.1864406779661017,0.5,2,4,2,5,1,1,1,1,0,1,0,0,2,0,11,1000.0
0.6896551724137931,14,0.6666666666666667,0.9433962264150941,0.3333333333333333,0.5,0.625,0.0,0.7683706070287539,0.0,0.6086956521739131,0.16666666666666663,0.24242424242424243,0.0,0.2542372881355932,0.0,2,4,2,2,1,1,1,1,0,1,0,1,1,0,4,1000.0
0.4137931034482758,778,1.0,0.6132075471698111,0.3333333333333333,0.125,0.625,0.0,0.7827476038338657,0.0,0.6086956521739131,0.33333333333333337,0.31313131313131315,0.3333333333333333,0.5254237288135594,0.5,3,2,2,1,0,1,1,1,0,0,0,1,1,38,4,1000.0
0.6896551724137931,215,0.3333333333333333,0.09433962264150941,0.1111111111111111,0.03125,0.0,0.0,0.5878594249201279,0.0,0.34782608695652173,0.0,0.05555555555555556,0.3333333333333333,0.11864406779661017,0.5,2,3,4,4,0,1,1,0,0,0,0,1,1,19,2,512.0
0.2413793103448274,37,1.0,0.5660377358490565,0.2222222222222222,0.0625,1.0,0.13333333333333333,0.8067092651757188,0.0,0.40217391304347827,0.16666666666666663,0.05555555555555556,0.3333333333333333,0.11864406779661017,0.5,1,3,2,1,0,1,1,0,0,0,0,1,1,16,4,256.0
0.34482758620689635,460,1.0,0.33018867924528295,0.3333333333333333,0.125,0.625,0.13333333333333333,0.755591054313099,0.0,0.15217391304347827,0.16666666666666663,0.05555555555555556,1.0,0.2542372881355932,0.5,1,2,2,1,0,1,1,0,0,0,0,1,1,36,0,256.0
0.4827586206896548,680,1.0,0.6132075471698111,0.2222222222222222,0.125,0.625,0.13333333333333333,0.7571884984025559,0.0,0.15217391304347827,0.16666666666666663,0.24242424242424243,1.0,0.11864406779661017,0.5,2,2,2,2,0,1,1,0,0,0,0,1,1,50,2,1000.0
0.896551724137931,2,1.0,0.8254716981132075,0.4444444444444444,0.125,0.3025000000000002,0.22222222222222224,0.7236421725239615,0.0,0.6086956521739131,0.16666666666666663,0.24242424242424243,0.6666666666666666,0.11864406779661017,0.5,4,6,1,1,1,1,1,1,0,1,0,1,1,12,4,1000.0
0.7586206896551722,1080,1.0,0.7075471698113207,0.4444444444444444,0.125,0.625,0.4962962962962963,0.7827476038338657,0.0,0.6086956521739131,0.33333333333333337,0.24242424242424243,1.0,0.2542372881355932,0.5,3,1,1,1,0,1,1,1,0,0,1,1,1,51,4,1000.0
0.6206896551724137,810,1.0,0.6132075471698111,0.3333333333333333,0.125,0.625,0.13333333333333333,0.7715654952076676,0.0,0.6108695652173913,0.33333333333333337,0.24242424242424243,0.3333333333333333,0.11864406779661017,0.5,2,1,2,2,0,1,1,1,0,0,0,1,1,16,4,1000.0
0.5172413793103448,85,1.0,0.6132075471698111,0.2222222222222222,0.0625,0.125,0.13333333333333333,0.7236421725239615,0.0,0.5923913043478262,0.0,0.23232323232323232,0.3333333333333333,0.20338983050847456,0.5,1,3,2,2,0,1,1,0,0,0,1,1,1,51,2,1000.0
0.6896551724137931,8 Gen1,1.0,0.6132075471698111,0.6666666666666666,0.25,0.375,0.7407407407407408,0.8003194888178913,0.0,0.6771739130434783,0.33333333333333337,1.0,1.0,0.8305084745762712,0.5,4,2,3,1,1,1,1,1,0,1,0,1,1,13,4,1000.0
0.5172413793103448,680,1.0,0.6132075471698111,0.2222222222222222,0.0625,0.625,0.24444444444444446,0.7635782747603832,0.0,0.6086956521739131,0.16666666666666663,0.24242424242424243,1.0,0.2542372881355932,0.5,2,2,2,1,0,1,1,0,0,0,0,1,1,29,4,1000.0
0.4482758620689653,35,1.0,0.5660377358490565,0.2222222222222222,0.0625,0.625,0.13333333333333333,0.7571884984025559,0.0,0.3913043478260869,0.0,0.24242424242424243,1.0,0.2542372881355932,0.5,1,3,2,1,0,1,1,0,0,0,0,1,1,36,2,256.0
0.8275862068965516,9000,1.0,0.990566037735849,0.4444444444444444,0.125,0.625,0.5925925925925926,0.7875399361022364,0.0,0.6086956521739131,0.4666666666666667,0.31313131313131315,1.0,0.5254237288135594,0.5,4,1,1,1,0,1,1,1,0,1,1,0,1,38,7,1000.0
0.7586206896551722,695,1.0,0.5188679245283019,0.3333333333333333,0.125,0.625,0.24444444444444446,0.79073482428115,0.0,0.6086956521739131,0.33333333333333337,0.5353535353535355,0.6666666666666666,0.2542372881355932,0.5,2,2,2,1,0,1,1,1,0,0,0,1,1,39,7,1000.0
0.2068965517241379,35,1.0,0.5660377358490565,0.16666666666666666,0.0625,0.625,0.07407407407407407,0.7571884984025559,0.0,0.3913043478260869,0.0,0.05555555555555556,0.6666666666666666,0.06779661016949153,0.5,3,3,4,2,0,1,1,0,0,0,0,1,1,50,4,1000.0
0.7586206896551722,695,1.0,0.5188679245283019,0.4444444444444444,0.125,0.375,0.24444444444444446,0.755591054313099,0.0,0.6086956521739131,0.16666666666666663,0.31313131313131315,1.0,0.5254237288135594,0.5,4,2,1,1,0,1,1,1,0,0,0,1,1,36,4,256.0
0.4827586206896548,80,1.0,0.6132075471698111,0.2222222222222222,0.125,0.625,0.13333333333333333,0.7571884984025559,0.0,0.3913043478260869,0.0,0.24242424242424243,1.0,0.11864406779661017,0.5,2,3,2,2,0,1,1,0,0,0,0,1,1,50,2,1000.0
0.6551724137931032,695,1.0,0.5188679245283019,0.3333333333333333,0.125,0.625,0.1851851851851852,0.7715654952076676,0.0,0.6108695652173913,0.33333333333333337,0.24242424242424243,0.3333333333333333,0.11864406779661017,0.5,2,2,2,2,0,1,1,1,0,0,0,1,1,43,4,1000.0
0.17241379310344795,439,1.0,0.40094339622641495,0.2222222222222222,0.0625,0.14000000000000012,0.0,0.7108626198083066,0.0,0.15217391304347827,0.0,0.05555555555555556,0.6666666666666666,0.3220338983050847,0.5,1,2,2,2,0,1,1,0,0,0,0,1,1,50,23,256.0
0.0344827586206895,13,0.6666666666666667,0.7311320754716979,0.16666666666666666,0.0625,0.0,0.0,0.4680511182108626,0.0,0.31902173913043474,0.0,0.050505050505050504,0.3333333333333333,0.1016949152542373,0.5,2,4,4,3,0,1,0,0,0,1,0,0,2,0,8,1000.0
1.0,1280,1.0,0.6132075471698111,0.4444444444444444,0.125,0.625,0.1851851851851852,0.755591054313099,0.0,0.6086956521739131,0.33333333333333337,0.31313131313131315,0.3333333333333333,0.5254237288135594,0.5,2,5,1,1,1,1,1,1,0,1,0,1,1,43,4,1000.0
0.6896551724137931,855,1.0,0.8773584905660377,0.6666666666666666,0.5,0.1499999999999999,0.2962962962962963,0.9824281150159744,0.0,0.5679347826086957,0.0,0.5353535353535355,1.0,0.2542372881355932,0.0,4,2,3,4,1,1,1,1,0,0,0,0,1,51,0,1000.0
0.8620689655172411,1200,1.0,0.6132075471698111,0.4444444444444444,0.125,0.2749999999999999,0.32592592592592595,0.76517571884984,0.0,0.6021739130434783,0.16666666666666663,0.5353535353535355,1.0,0.8305084745762712,1.0,3,1,1,5,1,1,1,1,0,0,0,0,1,50,4,1000.0
0.8275862068965516,695,1.0,0.5188679245283019,0.4444444444444444,0.125,0.625,0.24444444444444446,0.79073482428115,0.0,0.6086956521739131,0.33333333333333337,0.5353535353535355,0.6666666666666666,0.2542372881355932,0.5,2,2,1,1,0,1,1,1,0,0,0,1,1,39,7,1000.0
0.7586206896551722,480,1.0,0.6132075471698111,0.3333333333333333,0.125,0.3599999999999999,0.13333333333333333,0.7827476038338657,0.0,0.6086956521739131,0.0,0.23232323232323232,0.3333333333333333,0.2542372881355932,0.5,2,2,2,1,0,1,1,1,0,1,0,1,1,32,2,1000.0
0.5172413793103448,810,1.0,0.6132075471698111,0.2222222222222222,0.0625,0.625,0.24444444444444446,0.7715654952076676,0.0,0.6086956521739131,0.16666666666666663,0.23232323232323232,1.0,0.2542372881355932,0.5,3,1,2,1,0,1,1,1,0,0,0,1,1,40,2,1000.0
0.4827586206896548,99,1.0,0.5188679245283019,0.2222222222222222,0.0625,0.625,0.24444444444444446,0.7396166134185302,0.0,0.6086956521739131,0.16666666666666663,0.24242424242424243,0.6666666666666666,0.2542372881355932,0.5,2,3,2,1,0,1,1,0,0,0,0,1,1,39,4,1000.0
0.5517241379310343,4,1.0,0.6132075471698111,0.2222222222222222,0.125,0.625,0.24444444444444446,0.7827476038338657,0.0,0.6086956521739131,0.33333333333333337,0.23232323232323232,1.0,0.20338983050847456,0.5,1,2,2,1,0,1,1,1,0,0,1,1,1,51,4,1000.0
0.6551724137931032,2300,1.0,0.6132075471698111,0.4444444444444444,0.125,0.2250000000000001,0.24444444444444446,0.7396166134185302,0.0,0.6086956521739131,0.33333333333333337,0.050505050505050504,1.0,0.5254237288135594,0.5,3,5,1,1,1,1,1,1,0,1,0,0,1,43,4,1000.0
0.4137931034482758,37,1.0,0.5660377358490565,0.2222222222222222,0.0625,1.0,0.13333333333333333,0.8067092651757188,0.0,0.40217391304347827,0.16666666666666663,0.24242424242424243,0.6666666666666666,0.11864406779661017,0.5,2,3,2,2,0,1,1,0,0,0,0,1,1,16,2,512.0
0.7241379310344827,695,1.0,0.5188679245283019,0.3333333333333333,0.125,0.625,0.0,0.7635782747603832,0.0,0.6086956521739131,0.33333333333333337,0.24242424242424243,1.0,0.2542372881355932,0.5,2,2,2,1,0,1,1,1,0,0,0,1,1,29,4,1000.0
0.7241379310344827,96,1.0,0.44811320754716966,0.3333333333333333,0.125,0.625,0.4962962962962963,0.7827476038338657,0.0,0.6086956521739131,0.33333333333333337,0.5353535353535355,0.3333333333333333,0.2542372881355932,0.5,1,3,2,1,0,1,1,0,0,0,1,1,1,51,2,1000.0
0.4827586206896548,695,1.0,0.5188679245283019,0.2222222222222222,0.125,0.625,0.24444444444444446,0.7827476038338657,0.0,0.6086956521739131,0.33333333333333337,0.23232323232323232,1.0,0.11864406779661017,0.5,2,2,2,1,0,1,1,1,0,0,1,0,1,38,4,1000.0
0.7241379310344827,96,1.0,0.44811320754716966,0.4444444444444444,0.125,0.625,0.24444444444444446,0.803514376996805,0.0,0.625,0.33333333333333337,0.31313131313131315,1.0,0.5254237288135594,0.5,2,3,1,1,0,1,1,0,0,0,0,1,1,47,4,1000.0
0.6896551724137931,6580,0.3333333333333333,0.09433962264150941,0.05555555555555555,0.015625,0.0,0.0,0.43610223642172524,0.0,0.18858695652173912,0.0,0.015151515151515154,0.3333333333333333,0.01694915254237288,0.5,2,3,4,4,0,1,1,0,0,0,0,1,1,50,18,128.0
0.068965517241379,606,1.0,0.6132075471698111,0.16666666666666666,0.0625,0.625,0.0,0.7715654952076676,0.0,0.39456521739130435,0.16666666666666663,0.05555555555555556,0.3333333333333333,0.11864406779661017,0.5,2,7,4,2,0,1,1,0,0,0,0,1,1,47,2,256.0
0.8275862068965516,99,1.0,0.5188679245283019,0.4444444444444444,0.25,0.375,0.32592592592592595,0.7460063897763578,0.0,0.6086956521739131,0.16666666666666663,0.31313131313131315,1.0,0.5254237288135594,0.5,2,3,1,1,0,1,1,0,0,0,0,1,1,50,4,1000.0
0.37931034482758585,850,1.0,0.6132075471698111,0.2222222222222222,0.0625,1.0,0.11111111111111112,0.7715654952076676,0.0,0.6086956521739131,0.0,0.24242424242424243,1.0,0.11864406779661017,0.5,3,5,2,2,0,1,1,0,0,0,0,1,1,43,4,1000.0
0.7586206896551722,700,1.0,0.5188679245283019,0.4444444444444444,0.125,0.625,0.11111111111111112,0.7715654952076676,0.0,0.6108695652173913,0.16666666666666663,0.31313131313131315,1.0,0.11864406779661017,0.5,3,1,1,2,0,1,1,1,0,0,0,1,1,43,2,1000.0
0.7931034482758621,680,1.0,0.6132075471698111,0.4444444444444444,0.125,0.625,0.32592592592592595,0.7460063897763578,0.0,0.6086956521739131,0.33333333333333337,0.24242424242424243,1.0,0.2542372881355932,0.5,2,2,1,2,0,1,1,0,0,0,0,1,1,50,4,1000.0
0.31034482758620685,25,1.0,0.6132075471698111,0.3333333333333333,0.125,0.625,0.0,0.7603833865814695,0.0,0.3913043478260869,0.0,0.05555555555555556,0.3333333333333333,0.06779661016949153,0.5,2,3,2,2,0,1,1,0,0,0,0,1,1,51,0,512.0
0.6896551724137931,8909,0.3333333333333333,0.0,0.05555555555555555,0.0078125,0.0,0.0,0.43610223642172524,0.0,0.18858695652173912,0.0,0.015151515151515154,0.3333333333333333,0.01694915254237288,0.5,2,2,4,4,0,1,1,0,0,0,0,1,1,27,20,32.0
0.4482758620689653,680,1.0,0.6132075471698111,0.2222222222222222,0.125,1.0,0.13333333333333333,0.7875399361022364,0.0,0.3913043478260869,0.0,0.24242424242424243,0.6666666666666666,0.06779661016949153,0.5,2,2,2,2,0,1,1,0,0,0,0,1,1,51,2,512.0
0.7241379310344827,695,1.0,0.5188679245283019,0.4444444444444444,0.25,0.6750000000000003,0.2962962962962963,0.7827476038338657,0.0,0.6086956521739131,0.33333333333333337,0.31313131313131315,1.0,0.2542372881355932,0.5,2,2,1,1,0,1,1,1,0,1,1,1,1,13,4,1000.0
0.7931034482758621,8100,1.0,0.8254716981132075,0.4444444444444444,0.125,0.875,0.4962962962962963,0.7827476038338657,0.0,0.8260869565217391,0.33333333333333337,0.23232323232323232,1.0,0.3220338983050847,0.5,3,1,1,1,0,1,1,1,0,1,1,1,1,51,4,1000.0
0.2413793103448274,35,1.0,0.5660377358490565,0.2222222222222222,0.0625,0.7149999999999999,0.07407407407407407,0.6916932907348241,0.0,0.3804347826086957,0.0,0.05555555555555556,0.3333333333333333,0.11864406779661017,0.5,1,3,2,1,0,1,1,1,0,1,0,1,1,2,4,1000.0
0.7931034482758621,95,1.0,0.5188679245283019,0.4444444444444444,0.125,0.13249999999999984,0.22222222222222224,0.7444089456869007,0.0,0.6086956521739131,0.0,0.23232323232323232,0.3333333333333333,0.2542372881355932,1.0,3,3,1,6,0,1,1,0,0,0,0,1,1,36,0,256.0
0.6896551724137931,680,1.0,0.6132075471698111,0.4444444444444444,0.125,0.625,0.24444444444444446,0.7699680511182108,0.0,0.6119565217391305,0.16666666666666663,0.24242424242424243,0.6666666666666666,0.2542372881355932,0.5,4,2,1,1,0,1,1,0,0,0,0,1,1,36,2,1000.0
0.7931034482758621,778,1.0,0.6132075471698111,0.4444444444444444,0.25,0.375,0.4962962962962963,0.7875399361022364,0.0,0.6119565217391305,0.33333333333333337,0.31313131313131315,0.6666666666666666,0.5254237288135594,0.5,3,2,1,1,0,1,1,1,0,1,0,1,1,36,4,1000.0
1.0,8 Gen2,1.0,0.990566037735849,0.4444444444444444,0.25,0.4750000000000001,1.0,0.8003194888178913,0.0,0.8260869565217391,0.4666666666666667,0.24242424242424243,1.0,0.2542372881355932,0.5,4,2,1,1,1,1,1,1,0,1,1,1,1,17,4,1000.0
0.2413793103448274,37,1.0,0.33018867924528295,0.2222222222222222,0.0625,0.625,0.13333333333333333,0.755591054313099,0.0,0.3913043478260869,0.16666666666666663,0.07070707070707072,1.0,0.11864406779661017,0.5,1,3,2,1,0,1,1,0,0,0,0,1,1,29,4,1000.0
0.8275862068965516,15,0.6666666666666667,1.0,0.3333333333333333,0.25,0.30100000000000016,0.0,0.7875399361022364,0.0,0.711413043478261,0.33333333333333337,0.050505050505050504,1.0,0.1864406779661017,0.5,2,4,2,5,1,1,1,1,0,1,0,0,2,0,9,1000.0
